filename,emeg_original,emeg_sece,emeg_secedct,emeg_ghe,emeg_clahe
159029.jpg,0.9045440595207547,0.9225258229042318,0.9448381841514707,0.9222054861951028,0.8960401374789376
159045.jpg,0.9184058087082638,0.9418166072210532,0.9545273556059976,0.9421551738631132,0.9041333931702727
159091.jpg,0.8987295954029153,0.923240837305286,0.931740190506544,0.923516844087181,0.8810244731704514
16052.jpg,0.9048165592710463,0.9344293110113909,0.9119706967739966,0.9349273481437482,0.9219571352244168
161062.jpg,0.880106374815372,0.9257076133018756,0.9444994772333763,0.9300347447509988,0.8978954017492347
163014.jpg,0.8818675302024198,0.9287544446825577,0.954718798329824,0.9345864397653596,0.8887291754309263
163062.jpg,0.8758440078037897,0.9130407411270507,0.9391753775709926,0.9186208730499329,0.8885408318178232
164074.jpg,0.8817547289903922,0.9113482260799164,0.9372275220507015,0.9161159390886022,0.8879587588391226
166081.jpg,0.9170320059233309,0.9461653327542446,0.9225311701878463,0.9467107259087665,0.9225540058049206
169012.jpg,0.9338587608368877,0.9448264005519356,0.9525352809986607,0.9455142321306436,0.9337708863262612
170054.jpg,0.9149833206944189,0.9341478715343522,0.9312905297393969,0.9331450305552875,0.9006768425807684
172032.jpg,0.8853334706843475,0.9209090077347486,0.9381533395701309,0.925029808262491,0.9115790778543925
173036.jpg,0.8791208282988097,0.9135979450204729,0.935086140728409,0.9187484785912724,0.8916643234646117
176019.jpg,0.8938518702784546,0.9290667384654929,0.9875976299529571,0.9326844514236212,0.8691996647826843
176035.jpg,0.9101273509633491,0.9213472377299109,0.919100571131427,0.922662434258744,0.9212946914111187
176039.jpg,0.8903834351022675,0.9045672534440704,0.9339059127876612,0.9109684665157162,0.9082713867217372
178054.jpg,0.8974325626345703,0.9260057233396605,0.9457953600404673,0.926571570018775,0.9113151484177825
181018.jpg,0.893694324854292,0.9236626071032307,0.887292041201891,0.9272227373298909,0.912519898554185
181079.jpg,0.9090779105877246,0.9331955777998634,0.9147127288662705,0.9346758482738021,0.9276542796972842
181091.jpg,0.916201793825117,0.9402616129532356,0.9443906696138734,0.9432125204640545,0.9249814502801126
183055.jpg,0.8961034419121445,0.927910744246516,0.9070775079046363,0.9295104965509438,0.9132624897026552
183087.jpg,0.9011818971420756,0.9376318436005385,0.8992951785312443,0.9381254646390955,0.9036925404003583
187003.jpg,0.9157630932547327,0.9349985239038079,0.9157215308993787,0.9363468682107947,0.9241926311276445
187029.jpg,0.896478339074278,0.914976496405618,0.9253661580771535,0.9160998589884247,0.9130774547179862
187039.jpg,0.915076652936306,0.9424975083878574,0.9500999134506601,0.9450450369365843,0.913321050064209
187071.jpg,0.9015772039646337,0.9278815166435045,0.945061507665688,0.9302705906947333,0.8990869139188223
187083.jpg,0.8919662291802528,0.9126606325294316,0.916675814873436,0.9127387268430546,0.9102764049103473
188005.jpg,0.9056623692720167,0.9243603323487743,0.9259416053707115,0.9256960411837585,0.9105104903807351
188063.jpg,0.8975736420459893,0.9333024496428314,0.9310162269084701,0.9354079966422196,0.9143249469234864
188091.jpg,0.8772914187205467,0.9054244564956301,0.926792589870422,0.906746891098472,0.903805905716887
189003.jpg,0.903317246804449,0.91022609868177,0.9311163251959211,0.9133587637158097,0.9159367584998512
189011.jpg,0.8953820989169728,0.9172352364663667,0.9274851626204242,0.9184994835133744,0.9165667888161776
196015.jpg,0.889410906296384,0.9234949743380518,0.9263342877291175,0.9244782728320661,0.9017150639268724
198004.jpg,0.8944742739503031,0.9051711583726412,0.9215426652190728,0.906836206824572,0.9085012311744144
198023.jpg,0.8992809088343987,0.9166916087313333,0.9329551233424409,0.9224907808133609,0.9065878207190712
198054.jpg,0.9205493114868207,0.9342983731789711,0.9664297369915588,0.9377930197180352,0.9190684657678254
20008.jpg,0.8992263121827029,0.9342568456322391,0.9247356964182396,0.9382391128902201,0.9152593253616046
202012.jpg,0.8687576512272448,0.9019374464020551,0.9874956851667197,0.9056433547315619,0.8654629845476006
207056.jpg,0.9096668913135061,0.9624964012230298,0.9530225940248515,0.9661777842401251,0.9299133705349595
209070.jpg,0.8977419548996828,0.9214004702937211,0.9271768048644357,0.9214557387401873,0.909856391965198
2092.jpg,0.882477948088574,0.902195237312719,0.9145371678465405,0.9051085238553018,0.9003637487300233
216041.jpg,0.9044014800487061,0.9232247296693713,0.9373878185669118,0.9249709704384046,0.9027825799166385
216053.jpg,0.8985520716376039,0.9197834034161924,0.9175773101236226,0.9208611866940145,0.8953419037708558
216066.jpg,0.909981201991104,0.9321749769840235,0.9446173729107701,0.934396474344686,0.8986206493087651
22013.jpg,0.8522984828924077,0.8683997298965246,0.8807619762637591,0.8688560019023637,0.8881897461615054
22090.jpg,0.8891654394361187,0.922261372784206,0.9401290119821576,0.9295473485935816,0.9074992030347541
22093.jpg,0.8749147489830227,0.8902656210161003,0.8794697571631473,0.892971853617312,0.8717383977942139
225017.jpg,0.8915446895658675,0.9085572888139266,0.9215625926106077,0.913092480478471,0.8903369279855566
227040.jpg,0.9018431546676169,0.9525000755238694,0.941929026195902,0.9588109360773169,0.9262468486738799
227046.jpg,0.9035492941808184,0.9244000964205993,0.9157031256049868,0.9271158474954834,0.9095612829709574
23025.jpg,0.9056248372645984,0.9182407091088035,0.9227059527100904,0.91913422808825,0.9127063848288566
23080.jpg,0.9136580093356119,0.930292325787401,0.9244488631875347,0.9313881642811158,0.911090556333544
23084.jpg,0.8969817724673697,0.9062547969348691,0.9379446404704195,0.9079204648751257,0.9237552659113208
231015.jpg,0.910742946669084,0.9272752080497245,0.940868474125406,0.9272177689581659,0.903938790597704
232038.jpg,0.8837330217901512,0.9079072661442497,0.8894799132033234,0.910309317054339,0.8980487735378054
236017.jpg,0.9035748376732458,0.9417277990549016,0.9495707588056193,0.9424290108213609,0.8967062767159167
238011.jpg,0.862568860950449,0.9287460376957737,0.936696491602404,0.9349986709688909,0.8931452617377105
239007.jpg,0.9078212556037856,0.9179201350340602,0.878206014796653,0.9185983668692688,0.9108841646195481
239096.jpg,0.8820131438290293,0.8961051882831282,0.9076094945204035,0.8975085522126004,0.8881566666922489
24004.jpg,0.8979782266142893,0.9249135318241551,0.9276843656905764,0.9307722670797033,0.8984507826963822
24063.jpg,0.8727775843152045,0.8913039090992348,0.920170163543921,0.8931632972335072,0.9001317681328577
242078.jpg,0.9264917312073835,0.9397485115480511,0.9169278600451761,0.9401219866820072,0.9286245152648875
245051.jpg,0.9049243713651508,0.9260231760600007,0.9142511602585152,0.9287338886524789,0.9177555448891613
246016.jpg,0.884268028680458,0.9077376628774793,0.9280736440451842,0.9103876547157485,0.9008616188211889
246053.jpg,0.8768604822588111,0.9179305668397638,0.9229994621277048,0.9193186452164082,0.9055431251261593
247085.jpg,0.9009032471688796,0.9262160426157905,0.924749957405812,0.9279892736501473,0.904511311116677
249061.jpg,0.8806527302935129,0.9133743902008936,0.9120159193967805,0.9223968645356309,0.8935296745770274
249087.jpg,0.9223484250186494,0.9350386578780631,0.9280010512333596,0.935442034825474,0.9118183259072319
25098.jpg,0.9228111529790516,0.9344842441605171,0.9288652806194402,0.9344588088678081,0.9306603455869896
253036.jpg,0.877105099016309,0.8958298553472491,0.918411561976419,0.8985936241986742,0.9057787887683663
254033.jpg,0.9054312088050828,0.9320892143095072,0.9658219562403904,0.9334640626311214,0.8977529003725596
254054.jpg,0.8995073513756047,0.9287528932471466,0.966300025076042,0.9304333379376074,0.8650504041031227
260081.jpg,0.9061542290175362,0.9266206596941615,0.9299839601809322,0.930782478918883,0.9082568432523216
26031.jpg,0.9330767285247562,0.9365162106374139,0.9666926173327167,0.9376942099019941,0.9190929726729975
268002.jpg,0.8841388570280095,0.9327202971481608,0.9251602566682406,0.9401203444095616,0.8911890401432411
27059.jpg,0.9057189240719183,0.9311814646611397,0.9193486966579061,0.9335317295843182,0.9059915140464474
271008.jpg,0.9124648461340356,0.9363857783173783,0.9340596983691677,0.9384275032870033,0.9297740568238765
271031.jpg,0.8723849366356442,0.8941534324144121,0.9173116613897974,0.8950971143601432,0.9011369637526471
274007.jpg,0.9048425645190395,0.9287447755272279,0.9687992161579693,0.9294010772261884,0.8867125431157256
277095.jpg,0.9241891750163214,0.9519773451077872,0.9806415930324359,0.9562645391478864,0.9254493258900242
28075.jpg,0.9197821964434199,0.9493362389996715,0.9445528601973368,0.9505812676083676,0.9127256114144725
28096.jpg,0.9106552588315888,0.9693571611387696,0.9786754024766536,0.9711085409301256,0.935558838654714
285036.jpg,0.8822356230902997,0.9166287379876806,0.9151558691873769,0.9195517476407398,0.9015279627308328
286092.jpg,0.900906148996782,0.927830680886398,0.8960137421119223,0.9302707731381512,0.9136008632156211
292066.jpg,0.8439949792868633,0.8741510421408116,0.8941110397794994,0.879525188987474,0.84031974775418
293029.jpg,0.9149148871579178,0.9420022264554105,0.9353093568452199,0.9436577806906714,0.8800079656843262
299091.jpg,0.878832715513597,0.9061226357770289,0.8920949610413731,0.9076311126708597,0.9006208440829304
301007.jpg,0.9166780908015654,0.9367423809307515,0.9533567818291305,0.9400349629724417,0.9173090953171211
302003.jpg,0.8899295728278169,0.9028356039521822,0.9167479394098433,0.9033712684225883,0.8929820438820899
309004.jpg,0.8672236636390891,0.8999544952340773,0.9940679812459937,0.9049996384718806,0.8220511244746346
310007.jpg,0.9030990929012698,0.9474740709377741,0.9411451431501588,0.9536252328612674,0.9147090473884496
311068.jpg,0.9136602376268202,0.9407773391744211,0.9707118129575109,0.9464248954851675,0.9228331332360065
311081.jpg,0.9060604881553797,0.9264906724117271,0.9804223561357819,0.9272875487202102,0.8812936677216925
314016.jpg,0.9248286916467808,0.9495446055742334,0.939307949563253,0.9505024656662793,0.9234337369234794
317080.jpg,0.7580651940001584,0.7828120567021584,0.8316411127720876,0.7934182858403432,0.8194440155249242
323016.jpg,0.8300660356236665,0.8414787571684877,0.8780020318871373,0.8403101655797071,0.8712685550766125
326038.jpg,0.886829208057203,0.9365871132527901,0.9913752926249816,0.9389762681832646,0.849263272829584
33066.jpg,0.9024499364975289,0.9251742067514191,0.92474229019486,0.9268258839064962,0.9005075080881487
35008.jpg,0.8687367170241141,0.8965036561319207,0.9246937345426712,0.8979847505951057,0.8898396775661783
35010.jpg,0.924829121827749,0.9367764002172116,0.9300035887640563,0.937542032173442,0.9317704468751453
35058.jpg,0.8736985150709565,0.9229183438932567,0.9292468337528272,0.9257037125402956,0.9040496712245565
35070.jpg,0.8765571034260553,0.9231398415829642,0.9233578952054619,0.9251033768481954,0.902315122675981
35091.jpg,0.8992288674916425,0.9403639782338777,0.97297058145207,0.9439526276439397,0.8818750070305542
353013.jpg,0.8978376153139128,0.9242213619485402,0.9422178494625569,0.9278638584181463,0.9172373859194016
361084.jpg,0.9147841903312132,0.9393553708600794,0.9084268685050972,0.9426311561285433,0.9186170367219569
365025.jpg,0.9002141585123455,0.9110936553873333,0.9148032674228004,0.9122998806484871,0.9113549643337953
365073.jpg,0.8911385979350624,0.9142407090584066,0.9684165518148896,0.9191681067658157,0.8653631572781546
368016.jpg,0.9206810629011108,0.9489181545852416,0.9052396367333104,0.9511562934877076,0.9389540475731624
