filename,gmsd_sece,gmsd_secedct,gmsd_ghe,gmsd_clahe
65084.jpg,0.07722325557797603,0.22455186717947015,0.11634729198777172,0.06364714735468105
69000.jpg,0.13758850044919443,0.28789670943679224,0.13530867178292,0.09786628478225741
69007.jpg,0.06677366244602734,0.24757872810553846,0.09620926944914962,0.06907315016091213
69022.jpg,0.13538301769532682,0.24112221268959524,0.14565560153410465,0.0750735963469139
70011.jpg,0.15351097707368538,0.23842338308179625,0.1560857048843102,0.06683743094652375
70090.jpg,0.11899183791064595,0.24425507596857318,0.1277655626440852,0.07729894886757238
71076.jpg,0.08286836902868029,0.2292358440528193,0.08783721570233194,0.09162247562227177
71099.jpg,0.09892380456218779,0.24676468956373168,0.12012044683626619,0.08470210729824514
77062.jpg,0.05472655310218022,0.23608620704806682,0.06014164726744662,0.09035802599684116
78098.jpg,0.037037385822475316,0.23887255109555616,0.04112690205985809,0.07789244549727424
79073.jpg,0.08092740081087214,0.25299919312751185,0.09121086645085952,0.08810897256156658
80085.jpg,0.12737571971740597,0.25662104038715056,0.15703600481961447,0.06780426346731115
80090.jpg,0.23593868055427933,0.2877359996613159,0.2596542992216931,0.08507959752514538
8068.jpg,0.20104265158689472,0.3270097313419526,0.2123285272263618,0.09253213086479768
81066.jpg,0.13828703487524485,0.26950887717340033,0.1428701591928129,0.09295774074640079
81090.jpg,0.07998295039445248,0.24938968896324543,0.08055533936217318,0.07772769887547637
81095.jpg,0.08250820386452916,0.23969282226803346,0.09404245212795535,0.07841476612951763
87015.jpg,0.0826955314564188,0.22920824671255494,0.08872841524760189,0.07583145236387996
92014.jpg,0.13666227688449326,0.2914625261585206,0.15444395482419918,0.09240544174268585
94095.jpg,0.1610017864661096,0.24090667944873329,0.17191845089180188,0.08036957839882207
97010.jpg,0.09319989881033491,0.26592995818649867,0.12833433838677694,0.0866445534479761
100075.jpg,0.1352901742898384,0.2506420564253783,0.14440384120476296,0.08329344462253893
100080.jpg,0.14465203017376418,0.2676983006110535,0.16562119580997697,0.08323398876929257
100098.jpg,0.07618500930083053,0.24782461327997193,0.13059047020289566,0.08654822504117371
103041.jpg,0.16932262259017186,0.2814748174797378,0.17076495147024645,0.08247160894166992
104022.jpg,0.18374654494318413,0.25346386683312955,0.19724932519360525,0.08336487644511836
105019.jpg,0.21123012243426445,0.25529675592542367,0.21757812515581668,0.09709551717971858
105053.jpg,0.20116951541052597,0.2619422466070064,0.20926194234239512,0.08629232519154391
106020.jpg,0.13791422114465843,0.2754107351294875,0.16212385879963734,0.07666117122738707
106025.jpg,0.26679302012749573,0.3466813845953817,0.2953409908380495,0.0788989254106192
108041.jpg,0.10102538667014488,0.2395494624622956,0.11170290423285398,0.06879143832177886
108073.jpg,0.15344087636736978,0.2528138049251125,0.16972112495120695,0.09259123284386683
109034.jpg,0.07210293997069962,0.24955871998480375,0.07783363945507842,0.08204461185435066
112082.jpg,0.042837997103072775,0.23993849618458102,0.03510422276954839,0.08515603030107556
113009.jpg,0.21290811959483863,0.29928528556827905,0.22551697385154193,0.09687776963199286
113016.jpg,0.1370570044672874,0.2577216164492533,0.15059700678685323,0.0750593030535664
113044.jpg,0.1483087696684381,0.24452769454982262,0.1683679178594249,0.07755747943155647
117054.jpg,0.024486297911564977,0.2202020077123831,0.028578271065120942,0.07169126344883649
118020.jpg,0.08489777544866033,0.2433322740463871,0.09987019693058488,0.0725474544849441
118035.jpg,0.15756803969363345,0.27920715223265685,0.19415701628976192,0.06281922312478679
12003.jpg,0.07522157384103131,0.2513431208940122,0.07711589443541154,0.07972493377969707
12074.jpg,0.301473989589694,0.3732702567343673,0.345045400349368,0.07789570915418255
122048.jpg,0.1964956662802031,0.30837095944391757,0.30819135516091195,0.05571937246715687
124084.jpg,0.13360487704067459,0.26838428930793745,0.13984032738025526,0.07265485517305069
126039.jpg,0.13680283288996298,0.25029949285250747,0.15133169002083285,0.07330107747684746
130034.jpg,0.1356803851903937,0.2240468098706942,0.14764158649211764,0.06996875046100974
134008.jpg,0.20148369813386505,0.24082557904662052,0.2103851949712981,0.08617791074507382
134052.jpg,0.14539685854541626,0.25526228859724526,0.15023896045338236,0.08733938739033636
135037.jpg,0.10861835160923003,0.23816097298534872,0.21363124831742417,0.04399820516211183
135069.jpg,0.11853626345071004,0.2646819288980455,0.13154200509358824,0.03194572778389183
138032.jpg,0.0938304719194396,0.24350401864273793,0.10365499884584652,0.0767140710172101
138078.jpg,0.1328820840616611,0.29570113133210657,0.15443246719459144,0.09096841242073887
140055.jpg,0.17505119749195935,0.24066091576053447,0.19122153866478694,0.08192763294468744
140075.jpg,0.05353310352076015,0.2335860571907378,0.06279755851846512,0.06728723271536322
144067.jpg,0.031063998568761797,0.22182965425037607,0.10582930664060787,0.08172453895942797
145014.jpg,0.0188469709265614,0.20213024719539455,0.031018767015635655,0.06587316314769337
145053.jpg,0.05188641887285123,0.2130733015150493,0.06104089482771748,0.06891647682809153
147021.jpg,0.15274130030925026,0.26884953777941295,0.2166839813407991,0.10523071174265083
147062.jpg,0.030612178736899327,0.23065915432270936,0.12062516771694275,0.06970106344602421
15004.jpg,0.0155567290120266,0.20238654575854037,0.04949351759409943,0.056444988642765266
15088.jpg,0.16421475346811074,0.264606370119087,0.18304477404879457,0.08999642511090539
151087.jpg,0.11285417835949302,0.2628642492031888,0.14405158635818763,0.07560609326493666
153077.jpg,0.15000548225566485,0.2805648790035444,0.2352352154162084,0.060353854761357996
153093.jpg,0.06444317068028997,0.220060170464136,0.12973590840961652,0.0716047477022211
155060.jpg,0.07537419955328546,0.24014669297193456,0.07897084703095453,0.0855657512254459
156079.jpg,0.21598381882654993,0.3117057580458658,0.22869463393376968,0.09433435497063675
157036.jpg,0.08940646877470397,0.24109915550356234,0.11861524067318965,0.08426011253759494
